node,deg
7907,83
8049,39
9921,28
11012,48
14341,38
15198,10
16325,4
16395,20
19661,76
21053,73
22490,42
22625,163
23895,4
23896,3
24503,10
25132,30
26294,30
27777,128
35168,29
38601,56
39259,20
39260,3
39261,21
42488,32
43164,14
52699,24
63126,77
73556,22
86312,64
127601,10
128851,37
131974,13
164315,28
185535,2
185536,2
186662,4
194781,12
214634,6
230207,23
230719,6
262445,1
1253,1
1254,11
30251,7
30252,7
30253,7
30254,7
30255,10
30256,7
30257,9
67405,3
67406,3
74865,4
2396,1
2432,1
2779,1
1257,1
1258,20
2811,67
3281,15
3282,55
4986,4
4987,4
5029,4
5030,4
5101,47
5284,28
15652,1
18042,7
19480,8
27432,30
27433,83
42719,3
64408,19
118033,4
118034,4
118035,6
1260,1
1929,3
1261,1
1283,1
4560,7
4713,7
5534,2
5535,2
6122,3
6131,4
6503,11
6591,3
7525,17
13281,6
21412,20
38314,15
38315,15
38316,15
38317,15
38318,15
38319,15
38320,15
38321,15
38322,15
39435,15
39840,15
41600,15
56340,2
57526,3
68094,3
1292,1
1295,5
1293,3
2235,3
24205,10
24454,35
25843,31
28460,17
49863,2
52621,2
217865,11
1303,4
6717,19
158512,4
249758,8
300852,4
4758,19
7541,42
7894,3
7895,3
8176,3
12688,12
15197,1
26649,14
28792,14
38232,22
40207,3
46255,3
51667,4
68521,49
68619,4
77181,5
1314,2
8093,69
21734,2
1322,3
6423,13
74056,2
241791,4
1324,23
1733,1
2277,1
2706,30
3102,7
8162,12
17357,8
18205,5
18567,17
18568,26
21455,27
34052,2
34053,56
53116,3
65742,30
73418,38
74728,49
83897,57
110628,31
143777,1
1330,3
1331,1
54896,13
142125,2
6579,4
1339,29
3578,96
14322,1
18298,19
23051,9
26791,51
29203,13
36028,4
54492,5
54493,10
54494,5
55722,5
57259,14
57337,1
57443,16
61880,8
79186,29
79187,2
91425,1
123668,6
126722,6
131027,2
131028,7
151791,3
204677,5
211251,5
227531,6
270322,2
283932,1
1340,6
1511,1
2545,10
31325,2
135726,1
1510,1
4386,30
4717,5
22277,1
1343,1
1344,5
2776,1
5298,1
10257,6
33039,5
1346,1
1633,8
1347,4
1348,1
31999,4
131906,7
135817,2
1353,3
2018,1
2019,1
153340,41
1354,2
1355,1
7227,3
1378,3
1379,13
1477,3
1482,12
1475,3
1476,3
1539,3
111512,3
111613,2
124941,11
197315,3
205456,10
223790,7
247522,2
1381,3
1382,17
1383,4
1384,9
5765,44
13873,15
13874,9
14745,34
19694,4
20055,10
20779,13
28030,14
41295,7
47388,19
47389,5
47397,5
47398,5
120389,1
20071,4
90405,6
90406,6
90407,6
90408,6
90409,6
95921,6
1387,5
1858,1
14752,11
27921,1
51484,2
91124,1
1390,2
1391,15
8530,1
8612,2
8987,3
13348,3
13349,2
18348,2
21296,54
24920,81
31176,2
31177,2
37399,8
39223,3
42039,2
89930,3
1403,1
1405,2
4981,2
4982,13
1410,2
8539,1
163268,15
1415,1
12908,37
1440,15
1499,1
5886,1
13735,35
13815,30
27513,34
35521,40
44940,1
56004,7
60435,31
62065,7
62822,10
89910,127
288266,3
288267,3
311654,3
1442,147
3237,74
3483,7
4913,60
4932,15
6108,2
6109,2
6443,47
7130,35
8690,32
8691,3
9687,3
9820,76
10033,1
10516,123
11147,3
11457,196
11700,3
11711,159
12678,21
14012,4
15348,25
16858,69
17336,68
18864,11
18952,8
19114,121
19216,46
22372,1
24325,9
25388,45
26153,21
26440,65
26691,1
27227,64
27353,8
27354,6
27355,9
27674,24
28244,4
28290,40
29515,52
29951,34
30925,153
31470,190
33403,86
34557,17
34877,58
35249,117
36424,28
36456,33
36459,36
37174,36
38700,102
38868,264
38952,2
39726,78
41672,14
41673,1
41990,93
42857,92
44544,72
44646,148
45479,198
46911,199
47749,10
48969,10
50967,17
53951,28
54260,8
54638,1
54639,2
54640,2
59268,10
59269,18
59270,9
59669,9
59670,9
59671,13
59672,11
59897,9
59898,9
62484,17
64014,3
64673,85
64897,5
65965,25
67719,2
68391,111
68457,15
71081,3
74560,29
78019,8
79113,19
80157,6
80945,53
83108,51
83975,5
85676,67
88766,31
91914,3
94317,22
97422,33
97423,25
97424,44
97739,13
103632,25
105333,18
105334,2
105335,7
109829,14
110961,13
112162,17
115725,14
115726,13
115727,13
115728,47
115729,13
148255,102
151444,1
163102,52
182603,15
182624,26
189934,17
189935,24
192639,9
209615,10
216807,15
220986,31
267923,14
267937,9
269515,11
278334,6
287167,12
298741,12
303139,12
303140,12
303141,13
304950,2
304951,5
2673,1
7742,89
7932,38
26612,20
30328,5
86837,11
274775,6
1452,7
20458,9
67022,13
67023,7
67024,163
71330,34
71331,7
74165,7
1460,14
2419,144
3075,5
7987,23
14639,8
19259,2
19260,2
54989,9
66409,42
93055,4
146447,17
169822,3
266898,1
296092,1
307958,2
1462,6
18925,1
20961,9
38405,3
52287,2
139220,3
1463,1
1464,3
46286,2
46287,10
79812,2
79818,2
199596,1
1472,1
1503,2
54729,20
5142,39
11664,34
13324,56
13671,32
21753,51
26154,14
29487,74
30872,32
32523,26
1493,7
5062,11
12369,22
14271,3
14573,3
14685,3
38862,11
78577,1
4168,1
4279,1
8772,40
10680,32
14569,1
18282,1
22671,7
22672,9
42430,25
63047,32
79852,2
3515,4
2892,10
16614,40
17988,24
95883,6
150295,9
1519,14
4922,11
5739,20
7006,24
7953,9
7954,12
7955,6
7956,6
13854,10
32689,18
32896,30
83195,14
2686,1
42433,28
63885,1
7817,4
11721,27
14725,29
1527,2
89492,19
89493,2
7580,1
19233,4
19234,2
1544,1
28390,4
1549,1
1991,35
1551,26
2463,69
5179,15
11719,35
12378,5
15668,42
16251,19
21112,19
21137,37
23246,28
24347,13
27721,15
29291,19
42676,21
43857,34
44844,13
84026,27
95138,6
113451,9
113452,12
117137,9
157017,1
158080,12
213194,1
1552,5
1553,5
1591,2
19286,25
35805,44
90500,4
23545,2
64385,68
83932,2
1555,8
18081,8
18754,11
87006,8
87007,8
87008,8
91952,12
91964,62
91965,13
1558,12
1628,4
24529,16
48841,13
55226,17
79381,10
92882,3
96193,2
99565,11
103938,10
127131,9
131396,9
131397,22
2006,1
4217,3
7216,21
14308,60
33567,39
91133,7
132642,28
150414,45
282139,7
1580,6
1581,1
2506,3
5362,27
14511,32
91229,16
252988,3
1582,4
36423,5
90976,5
91607,1
95311,6
1583,2
14245,59
14722,68
18942,9
21093,25
23066,91
29975,50
48139,34
88051,5
88052,42
88053,5
92632,5
92633,5
108073,3
108074,33
126490,4
127449,2
127560,2
2418,4
5892,13
5896,38
5960,79
9439,43
10763,2
14384,34
16701,9
18197,48
18434,23
18687,15
20895,13
23085,35
24022,26
30110,34
60989,13
73212,28
87566,35
91011,133
96450,20
118991,1
126165,31
143464,15
146510,4
223479,3
223480,3
252632,3
8255,76
9336,67
18611,22
21767,7
23602,59
38725,35
1598,16
1599,16
20682,69
26464,2
29403,6
33041,11
33042,5
33626,37
37232,2
37233,2
51266,29
51267,7
76530,10
76531,3
91382,17
91383,8
157890,7
4185,10
4271,2
12034,10
12420,9
12718,3
31810,20
41047,7
42271,12
43683,14
58036,10
64579,68
92775,8
120701,7
193453,3
193484,3
3364,3
3687,3
1617,8
11588,1
14710,59
20506,18
28451,12
71487,4
71488,4
71566,4
89772,16
2008,3
2010,3
1630,51
6576,5
13004,5
24624,1
25183,4
25449,5
25470,1
26346,3
27619,4
27872,4
27873,4
27874,11
29192,6
29608,22
31289,3
33257,21
34457,3
37538,6
43893,2
44323,2
46479,3
46978,2
48444,2
48774,2
49458,13
49994,2
50492,15
50581,5
51314,2
51525,33
52357,7
53434,2
53448,3
54536,1
55203,10
56403,2
56642,3
56643,5
57308,2
57865,7
57866,4
66272,6
72895,2
72896,2
74829,2
75040,2
75495,3
82791,2
82792,2
84098,3
87453,2
136876,1
1632,4
10930,15
117733,6
121399,4
126903,4
23414,128
27654,1
35541,26
92311,1
127135,7
198111,2
289593,8
1634,13
2234,4
2283,3
2284,3
2955,8
3715,1
4364,24
7848,18
7958,9
9768,14
11531,1
22404,5
23405,3
32243,51
1637,3
1835,11
2045,2
5214,4
1646,1
1647,10
1648,2
1649,2
2559,4
6614,22
28838,2
33980,1
73772,5
125505,2
159283,1
1652,12
6556,9
7434,16
12639,1
16850,6
28609,25
57151,20
84677,1
97680,3
129067,1
1665,2
1666,2
1667,4
59867,5
202387,2
1672,3
1781,3
2048,6
12675,1
29988,20
33577,24
192758,7
1680,3
6854,8
75426,5
75429,63
1687,12
1737,1
20388,45
32712,28
55063,24
71576,62
83065,15
97613,8
123375,19
144582,5
152296,11
203220,3
1909,1
1692,1
2316,75
1693,7
3662,8
4399,12
8702,18
11456,9
11576,6
27365,1
3667,4
7960,11
34264,3
218855,4
249828,4
1723,6
1762,1
1916,23
2961,4
3435,10
4605,22
81603,9
1726,6
9934,10
22465,27
27436,21
35389,4
38052,4
63872,3
21626,1
2285,3
2869,2
4207,42
5215,78
95685,4
1745,19
25109,36
44106,31
49346,14
53151,12
53352,9
53353,15
53354,13
56474,7
62530,19
68533,11
71507,61
95534,66
155402,11
167254,3
215789,12
220058,31
220974,7
257010,13
4606,13
1753,5
169213,10
213191,8
266943,6
266944,17
266945,6
1754,5
2021,2
2192,3
12288,2
12515,2
60674,25
1757,6
3419,1
4242,20
7450,31
12292,29
16176,7
16177,27
1769,1
8026,8
4555,2
7946,62
14955,10
17190,17
19808,2
19809,6
31001,36
39920,20
45963,8
1788,2
1789,18
3496,2
2063,1
3212,10
46054,47
67787,64
84815,25
103771,50
159427,4
194548,5
233803,18
266703,13
290197,12
290198,12
290199,12
293224,16
293225,14
297509,12
297510,13
1792,18
3481,1
5433,20
8427,1
9141,2
26409,4
26941,4
26942,7
40013,16
44532,11
47475,8
51951,8
62351,24
99223,12
173036,5
174883,14
195016,8
195017,4
206001,7
1800,3
1801,1
15291,6
117149,7
1806,43
3716,1
4122,5
4247,73
5049,1
5545,13
10657,68
11498,2
13153,6
13154,6
13155,6
13156,8
13770,2
14031,8
14032,8
22395,3
22396,4
27581,24
28431,7
28882,1
31842,8
38941,4
38942,5
38943,10
41973,66
42658,7
57204,8
57745,6
58134,13
58135,9
59220,3
59221,3
68385,3
68882,3
71499,16
72209,17
91961,7
99360,7
105406,7
105407,17
105408,7
161056,5
213163,17
40988,14
44728,32
160568,7
12230,37
22682,3
43182,75
56581,10
64086,10
82481,21
118752,4
165076,12
174832,3
193645,2
218699,9
308007,1
6658,1
1823,1
10700,43
6049,8
6308,5
49716,4
53114,4
62407,3
66586,4
1827,1
1834,8
2609,54
12276,18
13216,9
57170,9
125941,8
167956,8
2774,25
3958,21
3959,10
4062,3
18681,10
39232,18
42651,4
43510,4
1836,2
1837,8
3638,1
5278,2
5279,2
51792,2
51793,2
71083,8
91918,7
142536,1
2925,3
2926,2
1841,3
24952,3
1846,1
1848,6
2983,22
15905,16
81364,5
159635,5
172044,3
3399,51
4790,49
5180,34
6227,3
7551,5
8207,24
10400,38
14797,57
16860,24
18114,128
23563,4
41817,4
41818,4
41819,4
43736,6
53111,9
108123,1
124359,3
124360,7
131236,1
1855,1
1873,19
2537,18
10502,5
31994,4
53918,11
124877,7
124878,5
1865,13
1866,3
4110,47
4158,4
4196,16
112363,6
112364,6
116985,8
119466,6
126418,11
171428,13
185927,21
9830,17
45831,2
2355,1
2743,51
3047,6
4476,23
6307,1
9150,22
12379,28
21677,2
21678,4
27342,40
35360,4
43224,32
46930,8
48814,17
53643,112
53962,20
55733,1
62120,48
63053,64
63415,30
64452,23
70047,96
83624,44
93483,57
94982,10
114143,7
119142,33
163499,33
207397,14
1886,49
6705,50
6760,94
7388,54
9074,28
9449,137
10988,16
13105,91
16565,24
18238,1
18741,103
23383,13
23863,99
27605,54
27755,2
36057,28
40594,51
47239,4
47240,4
47807,17
56781,40
79892,12
91752,2
91753,4
92676,27
93919,20
94700,4
97480,2
97481,2
102366,39
105033,4
113197,18
121263,1
131172,5
163154,2
171998,1
176864,1
182387,3
182388,3
201002,2
201378,2
201379,4
231404,2
232409,3
232895,6
250210,2
251804,2
252624,6
1889,14
5897,39
18884,17
21602,24
27143,10
27144,31
27145,10
27146,10
27147,10
27148,10
27149,10
28150,11
35188,5
101957,7
184371,3
170762,6
231026,2
245733,2
2632,17
4218,1
6115,31
1900,7
2542,7
3215,31
4882,5
4883,3
5581,3
18215,1
26299,3
2071,8
3760,41
3908,11
7066,1
11523,17
55062,33
75015,23
6523,15
7414,1
9708,12
10912,14
17807,7
19955,6
20820,31
26201,7
30125,17
32320,2
33386,14
96202,2
100571,4
119315,1
159133,15
161162,1
174609,3
219061,3
276088,5
1942,4
44760,6
49737,7
6593,41
26604,55
38719,62
54700,13
172977,2
3759,49
5318,5
1936,9
4566,15
14325,22
90786,17
90846,4
96189,2
185340,14
203597,8
248008,4
1941,5
7772,18
18686,22
20503,160
93933,25
94766,19
15002,1
1943,2
6393,4
7343,2
11123,149
11993,22
15556,42
19920,8
21956,13
22159,115
27009,55
28810,104
29980,19
32350,23
32702,44
34132,22
39299,79
41901,46
49830,51
51000,21
51857,39
57554,33
58596,5
60482,23
60742,10
62582,2
66556,6
67611,13
71936,42
73759,53
77069,12
90185,26
106919,24
110951,30
113243,24
117191,4
130130,2
147454,36
206055,8
208139,4
212591,8
219315,15
261952,8
277101,12
296001,7
1946,29
1947,1
5150,49
5386,1
8004,1
8873,15
10814,1
11255,147
14945,3
14946,60
15046,30
21608,27
22333,15
22947,3
28888,44
30142,5
30161,6
32691,63
44888,98
47069,28
49277,11
49897,5
76485,6
158654,10
189918,3
201411,3
226826,11
307565,6
1949,3
2096,1
41927,6
208769,2
1951,4
2411,3
4248,36
1952,3
4397,2
4800,2
2807,3
3093,58
3494,1
3965,39
4319,4
5100,3
5700,14
6939,88
7630,84
9447,7
9862,52
11421,80
12993,13
14078,13
15070,5
15145,12
15973,56
18781,18
18782,5
19110,14
21837,8
22362,17
22797,29
24792,15
25233,7
25461,5
25567,15
27110,13
28700,8
30393,30
32152,5
32727,9
34657,17
35157,55
38113,28
39916,6
39917,10
40609,63
43018,10
45969,6
46121,3
46152,11
46153,6
48570,11
50697,20
52489,5
56084,62
57488,39
61555,126
62829,25
65090,20
66654,23
66841,7
71454,68
73218,39
73634,15
77474,9
80788,5
83151,13
99095,18
109703,15
110909,19
114177,6
114178,6
139216,9
151080,7
159416,10
177471,11
186326,5
203581,5
205560,19
265348,8
281087,12
1955,10
1956,13
6078,4
40364,85
45204,10
49560,16
87527,15
92522,21
102302,7
131017,7
148178,4
18663,29
68859,21
72156,9
102181,1
1961,53
7272,2
7363,1
8064,1
11635,70
22449,52
23719,30
26932,4
28226,57
29129,8
33317,11
33415,53
39310,6
39377,64
39378,2
44064,22
51768,2
51769,2
56582,44
59161,17
61699,92
62201,88
71347,7
74615,62
77335,3
77336,2
77337,11
77338,3
77339,27
77340,6
87846,12
108903,34
112750,6
112751,27
115713,10
127651,8
129666,10
131592,2
131593,3
133711,5
148726,3
148727,3
149253,3
154273,14
164168,2
165829,13
210091,3
235014,7
262944,4
1964,62
5567,1
8796,75
8797,2
10527,7
11026,2
11028,29
11131,6
11177,1
11500,1
12048,12
12049,2
13227,3
13228,3
13778,12
15120,2
17061,5
17062,46
17063,15
17064,6
17911,6
18933,1
21931,4
23424,4
23915,4
23916,4
23917,5
26225,87
30184,60
33961,5
35240,46
36172,116
38977,28
41613,10
41614,7
41654,73
44864,16
44865,7
49407,37
49856,46
51543,29
62270,13
63881,3
67436,2
67437,44
67438,10
75999,66
82832,2
98104,7
98105,9
99641,5
109864,3
111187,3
115267,12
115268,2
127236,1
165946,17
165947,4
1965,2
1966,7
5493,17
9978,12
21148,23
35886,21
40677,3
40678,3
41393,3
4251,3
1980,2
8184,4
8185,1
1986,5
6221,1
17878,8
70591,40
1987,7
2578,1
6095,3
17273,3
17274,3
21802,2
22652,7
1989,4
1990,1
24728,85
83000,31
173155,5
12524,3
26884,16
52506,1
57589,7
64096,30
64097,62
83258,22
86183,25
90269,18
97631,38
100231,1
101177,14
101305,13
127600,10
128656,69
150598,5
155246,13
168232,3
168233,3
189610,9
190584,21
193660,19
237210,24
238131,3
238132,3
259342,15
261489,16
261490,15
261491,18
261492,16
261493,16
261494,18
261495,15
266547,3
4450,3
4747,18
6574,8
10916,1
12530,12
12893,11
15970,5
15971,2
25192,59
31018,14
31019,3
39831,4
39832,25
39833,14
39983,28
39984,10
42502,4
49213,14
50842,5
50843,17
50844,8
50845,4
81435,8
89356,4
107316,6
133015,5
133016,5
144752,7
212792,3
31848,1
1995,27
2057,2
2058,16
9786,3
12094,1
12489,2
13442,3
19136,11
26929,33
32907,8
34139,21
39905,6
40971,33
43731,5
50699,2
53596,46
58914,8
68478,2
68479,28
77179,9
92570,12
106241,20
133686,12
184522,28
184523,22
2003,1
3783,4
31819,16
35855,6
60705,10
2011,7
11340,29
19296,16
23818,37
83639,7
85133,41
133705,18
234552,3
4015,2
2026,1
15737,122
2028,2
2279,1
21098,2
161725,2
2042,10
2043,6
76180,14
86638,12
135096,7
152141,5
152142,5
192372,1
198635,7
203899,3
243189,3
8392,1
72426,6
101219,4
316737,1
9849,13
21175,17
60193,4
63128,7
122528,5
2054,16
8370,17
19887,10
21330,89
3712,4
6416,10
9064,2
9248,23
13265,2
22697,1
44000,10
64219,3
86499,26
86915,16
86916,4
86917,4
130685,1
177918,4
8234,14
11682,4
11683,5
12667,4
13678,3
18943,3
22505,5
28896,10
29195,1
47821,2
53702,15
62820,2
107581,1
116191,14
2060,55
4681,1
5881,12
5973,3
6243,1
6457,3
8826,65
12085,9
12447,97
12519,28
13774,3
16961,1
20493,6
21287,65
22110,13
24581,7
24603,11
24828,24
24873,6
24874,11
24875,5
28120,23
28837,25
30496,7
30848,15
33277,95
34764,7
44687,6
48973,32
56550,5
70765,23
70766,6
75705,7
75706,4
75707,7
77849,9
77850,8
77851,5
91584,15
91843,1
108697,2
132590,6
162895,7
209153,5
211419,5
211420,5
244914,2
11469,23
70813,2
2067,8
2175,1
8191,11
8567,46
25064,6
50804,9
58906,14
123486,3
2069,1
2070,5
10693,1
90257,3
90258,3
3407,14
3529,1
31499,19
58152,13
66992,54
2075,1
13631,3
2076,1
64626,6
2079,33
3033,1
3807,21
19209,43
19449,13
24930,23
25093,1
28262,1
29687,34
33395,11
37544,3
41699,5
43895,1
49107,31
50324,15
53746,2
53757,4
54662,9
61362,2
62139,2
83626,3
83627,3
85985,9
88347,5
91945,2
103072,1
121398,2
126485,1
131816,2
136172,2
271588,3
274626,3
274627,3
2082,11
11043,15
60541,53
62425,12
98191,30
118837,17
169965,11
169967,11
2084,22
2134,18
2957,5
4261,2
5364,6
8548,25
12912,25
17387,41
19305,27
39446,21
53852,41
131456,3
138538,6
139761,4
148580,18
195779,1
219118,1
285361,2
306731,1
14335,1
40081,5
2086,3
2087,4
102588,16
135910,11
37784,21
46094,4
49697,3
2516,8
5209,62
5924,47
7391,23
12609,12
22807,6
25193,15
25194,5
39989,21
2118,13
8528,1
8875,14
31109,18
33245,3
34687,12
44133,1
80563,7
83440,4
153341,1
160074,1
170541,5
270076,7
270338,4
2131,39
2229,9
10845,64
12753,3
12765,19
13916,63
18074,41
22824,1
27944,67
38949,4
42720,63
52713,40
55120,2
55448,93
59649,73
61698,4
61700,4
65583,2
72171,17
77633,11
77634,3
77635,3
83296,12
88143,10
88144,12
96453,8
113571,4
115581,8
121384,68
176489,3
177726,6
186422,24
199904,4
216703,11
224063,5
303782,4
303783,8
305306,2
2132,11
55106,23
78609,15
78610,16
84356,24
84523,41
125967,32
166566,1
169188,3
188991,12
199992,3
6045,66
6746,1
7702,46
9817,18
11280,6
13715,11
14703,59
15104,40
15483,60
15640,18
16241,33
16298,46
17235,2
22026,83
22839,37
22853,34
23241,5
23533,3
24644,10
24774,7
30057,61
30832,57
31437,22
32701,39
33434,26
33942,44
37775,38
50794,40
54141,33
56138,81
59748,22
84295,33
97729,8
231163,4
302383,5
2188,1
2435,2
2729,1
4069,1
10243,3
14951,2
23869,16
25725,18
26162,26
49872,7
59814,42
91560,2
116702,24
116703,18
124497,4
14989,63
30750,1
47793,13
72559,2
72560,2
75582,9
75894,9
86542,4
113851,4
118135,8
145795,2
178817,2
2144,2
2146,1
48643,9
2149,5
15765,14
15766,5
15767,5
15768,5
15769,5
2150,6
129520,17
240602,5
240603,14
245558,3
300859,4
300860,4
2165,16
11669,37
11762,98
13824,86
16316,1
19974,46
26526,88
31016,35
66159,22
75994,12
75998,12
76000,12
76001,12
80792,12
108186,7
2187,1
2190,5
3028,6
3250,6
114377,20
135641,7
181317,3
71250,12
91884,5
146408,24
153432,12
162975,8
3239,2
2199,6
6404,1
36984,4
44987,4
44988,4
44989,4
48452,1
68333,3
86011,13
4836,14
4116,30
16680,3
43285,3
43286,6
50339,39
2227,3
26683,5
46459,8
70716,6
2761,2
3058,17
3190,7
15038,2
15039,28
15040,1
15041,1
18679,4
2233,1
2797,46
6432,47
16698,6
52394,27
58660,2
94257,7
113872,2
208469,4
18806,1
2236,24
98972,2
4071,30
7242,11
17090,84
23307,51
29026,35
29411,2
38260,15
62508,12
63817,25
70055,1
70067,20
83724,23
91265,15
124891,1
132224,6
137109,2
153596,7
165795,2
193189,3
201288,7
231505,5
316262,4
2237,2
2238,1
6529,4
2240,9
2981,1
17237,7
17514,8
30869,11
35284,6
78004,13
2241,4
10489,32
11485,5
17047,16
18471,5
23922,4
24023,3
24381,7
39531,6
2248,7
2249,3
2299,3
2350,3
11623,6
12051,10
12443,6
12444,5
2251,3
2252,3
2253,24
2608,3
4389,7
8878,50
8879,93
10695,4
12247,2
17364,70
22659,13
25416,1
26002,23
30260,12
34448,31
49636,77
216145,1
234460,7
262294,6
267640,2
289804,5
293215,3
310267,1
2254,3
8263,28
2258,3
2259,3
2260,3
2376,12
2261,5
2500,8
4701,7
5237,6
15817,12
15818,8
2262,1
2263,7
47438,98
171548,18
176835,5
187114,7
228446,3
266173,10
2266,2
2267,6
102132,1
2482,1
5486,7
80974,58
159554,70
244074,5
259669,4
273085,6
305073,6
52874,4
54384,4
55763,15
95290,12
109637,2
2281,4
2325,4
2326,4
2380,4
2395,9
2310,1
5266,1
7759,1
28584,14
55964,1
62173,13
2370,2
2371,2
3078,6
4368,41
13733,2
27400,9
57879,3
57880,3
13076,151
13822,23
15954,61
20435,39
27056,19
28886,38
2302,1
2393,4
2304,8
15370,2
15371,3
16841,1
55014,11
67929,8
67930,5
189513,2
202553,2
2306,1
2347,14
2309,5
7439,2
32037,4
32343,4
2312,15
24150,48
24669,18
40730,35
56489,10
60133,10
60377,21
81407,12
115412,7
119076,4
129558,15
130977,4
130978,21
228467,7
2314,35
2817,1
3530,26
4360,13
5387,1
7349,1
24547,8
26404,59
28564,7
29859,6
30178,28
32143,1
34658,19
35381,27
35806,27
36185,1
38437,34
47727,1
49322,25
51136,31
54567,1
62058,4
62059,3
71029,1
76383,1
81316,1
83673,5
91859,5
209731,5
209732,4
220149,5
293370,2
313513,5
315326,5
11914,43
14687,17
15923,7
18071,18
29717,16
29718,16
29719,16
29720,29
29721,16
29722,16
29723,23
29724,23
29725,16
29726,23
29727,16
31371,16
31372,48
31373,25
33362,16
33677,18
35824,49
36575,50
36906,115
38876,14
38877,14
38878,17
39582,1
39841,14
39842,18
40758,49
41590,14
41738,4
41959,60
47826,12
52015,16
54715,65
54716,1
60195,5
62236,64
65258,31
75869,5
80749,15
92019,28
121512,17
122269,67
138505,28
138506,6
138507,6
138508,7
138509,4
138510,6
138511,1
138512,11
149158,10
150693,2
154370,10
155111,1
166600,12
173962,8
205734,4
205735,12
205736,13
218573,8
219641,2
2323,8
2324,4
2584,3
2984,2
2985,2
37486,14
89479,2
92479,2
292411,2
2329,28
2701,31
2746,31
4123,28
8828,18
11833,67
17806,34
26728,19
28588,21
38740,5
45852,47
48306,19
48351,2
49617,3
51224,2
51225,2
58494,39
66711,15
73017,23
74565,21
79125,32
83350,8
84839,2
134488,3
134489,8
141268,9
243744,2
2334,4
4183,28
48728,8
156938,7
156939,1
2339,4
2844,3
2845,3
2846,6
22722,1
2341,2
2342,2
2351,3
41908,97
90042,8
5773,53
7476,3
11933,75
13304,68
16905,1
23237,11
29131,23
35232,5
55539,36
87661,2
87662,2
149169,2
149170,19
16973,24
18362,1
23254,9
28945,11
28990,4
29364,22
31597,15
32556,8
42059,12
42251,1
55328,6
55759,44
57258,16
59540,3
71373,18
72127,9
72128,2
78287,4
93663,12
93665,3
119686,4
119687,4
119688,3
153387,3
170808,3
173654,4
190792,3
190793,4
203197,2
227518,6
2356,9
9684,44
14046,6
14837,21
19815,15
20175,19
37777,52
40019,5
108956,2
2359,2
139468,1
2360,7
2902,6
3052,1
6478,1
7178,3
7179,3
7459,3
229816,1
2364,9
128374,19
135361,25
286010,15
288073,10
288074,9
288075,9
288076,9
288077,15
288078,9
2367,1
21557,2
46160,4
58936,25
59521,8
64024,10
71737,2
116176,35
127448,7
248108,12
312483,17
39063,22
58881,13
66544,5
102568,9
120026,21
123209,3
130871,7
130872,5
265966,2
2381,6
17124,30
44836,45
61674,1
77769,29
89532,1
120697,11
2387,21
2394,1
19300,32
63299,62
65182,15
73355,15
93001,17
134953,12
