#nodes
100000
node,node
1855,95025
1858,6929
1858,16216
1858,34613
1858,71523
1858,88411
1859,60124
1860,5671
1860,11196
1860,18374
1860,72378
1860,73481
1860,94083
1861,64564
1862,26825
1862,85969
1862,87650
1863,28057
1863,53001
1865,15601
1865,17607
1865,19616
1865,50408
1868,8862
1870,5245
1870,6645
1870,26148
1870,57767
1870,64457
1870,99047
1875,11309
1875,53187
1875,60340
1875,69475
1875,83941
1879,27066
1882,32405
1886,89120
1887,66071
1887,81916
1888,31255
1888,49634
1894,5533
1894,49741
1896,7287
1896,38776
1896,90817
1896,95651
1900,52016
1900,63086
1903,5024
1903,9961
1903,22949
1903,27705
1903,34800
1903,41342
1904,49856
1906,21913
1906,31094
1906,65609
1907,33333
1909,56510
1910,53350
1912,78296
1912,94051
1915,10362
1916,2605
1916,12185
1916,14481
1916,27735
1916,47180
1916,75600
1916,87692
1916,91447
1919,19730
1920,4261
1920,88085
1921,459
1921,90510
1922,44717
1922,99517
1923,90703
1926,749
1927,37690
1929,12728
1929,22023
1929,83459
1931,18528
1931,60997
1931,71192
1931,88940
1931,95947
1933,12458
1933,19368
1933,22648
1933,26371
1933,35928
1933,38294
1933,39435
1933,47606
1933,52978
1933,57335
1933,66876
1933,67321
1933,72512
1933,77676
1933,81454
1933,84820
1933,90077
1933,91603
1933,93991
1933,98393
1935,28204
1935,65977
1935,88745
1936,14052
1936,21734
1936,37324
1936,62357
1936,89852
1937,81014
1937,91115
1938,11933
1938,43247
1938,99975
1940,79378
1943,236
1943,18960
1951,45798
1951,61307
1951,88942
1953,25971
1953,37559
1954,9384
1954,65770
1954,75436
1956,73827
1956,83602
1959,76751
1959,90666
1961,85689
1963,6497
1964,77862
1966,64219
1968,24152
1968,91674
1969,31019
1971,98960
1972,63070
1973,5187
1973,58590
1976,59575
1978,13906
1978,19157
1978,24742
1978,34630
1978,80416
1978,92521
1978,99602
1979,28294
1979,50459
1980,99428
1981,77768
1982,80519
1983,75777
1985,23230
1987,12137
1987,21346
1987,36732
1988,6176
1990,15488
1990,79016
1993,80493
1996,17800
1998,45201
2000,6982
2003,72221
2003,84839
2007,22663
2007,30265
2010,92298
2016,3784
2016,11820
2016,16183
2016,21483
2016,23481
2016,32504
2016,62221
2016,62982
2016,67548
2016,89756
2016,94103
2016,94693
2016,95554
2016,96063
2017,51174
2022,24998
2022,45767
2022,52044
2023,37915
2024,42874
2024,49700
2024,89789
2026,29427
2026,53035
2028,81227
2029,42404
2029,70310
2032,41181
2036,29197
2036,48053
2036,50933
2036,94311
2037,37878
2037,57487
2037,67635
2037,87122
2038,62670
2038,66682
2038,76226
2041,97160
2043,74598
2045,53856
2046,70018
2047,14302
2048,34070
2048,89463
2051,80292
2053,9604
2053,11967
2053,49398
2053,59464
2053,68116
2053,79686
2053,94807
2053,96543
2054,6679
2054,82199
2054,92199
2058,50334
2058,51624
2058,61294
2058,91436
2059,21252
2059,32519
2059,53597
2059,82598
2059,85041
2059,90368
2060,17240
2060,24465
2060,53079
2063,3542
2063,13752
2063,50567
2065,8424
2066,9455
2067,11066
2067,13990
2067,14658
2067,21210
2067,22373
2067,23976
2067,28039
2067,31235
2067,48036
2067,53522
2067,61701
2067,61906
2067,63581
2067,63671
2067,87000
2067,91603
2067,95301
2067,96695
2067,98744
2067,99487
2067,99895
2069,4254
2069,25558
2069,69883
2071,94960
2072,42686
2072,47800
2075,53178
2079,10002
2079,54884
2079,56265
2079,84366
2079,95015
2080,93586
2083,77112
2083,81385
2083,86476
2084,60221
2084,73011
2086,56441
2091,31547
2093,2212
2093,63962
2095,33430
2096,6370
2097,97982
2102,18614
2105,80702
2106,13387
2106,39422
2106,86210
2107,51960
2109,15344
2109,18104
2109,39994
2109,58257
2109,72874
2110,3065
2110,4103
2110,22908
2110,90881
2111,22737
2111,47259
2111,50515
2111,77497
2113,2626
2113,32473
2114,28932
2114,63444
2117,40308
2120,67859
2124,9540
2124,17564
2125,19613
2127,56473
2127,79854
2129,732
2129,7022
2129,74782
2129,84039
2132,15390
2132,28353
2132,30423
2132,33782
2132,39185
2132,41309
2132,51376
2132,60985
2132,67535
2132,73864
2132,78929
2132,79745
2132,91121
2132,99944
2136,1779
2136,82586
2138,8061
2138,61774
2140,91579
2141,10496
2141,18353
2141,38214
2141,65727
2141,83006
2142,39050
2144,1207
2144,7086
2144,12451
2144,58606
2146,36159
2149,24727
2149,54034
2158,11407
2158,29661
2158,51590
2158,53139
2158,70747
2158,76093
2159,89138
2160,48957
2161,58496
2166,9409
2166,71981
2167,48178
2173,62690
2173,71673
2174,6775
2174,41101
2179,41439
2181,9602
2181,35899
2182,87352
2183,30428
2183,61275
2184,65042
2184,76617
2185,60321
2185,73167
2196,82005
2197,13543
2197,51240
2197,57676
2197,93414
2197,95940
2198,13201
2198,27770
2198,71499
2198,78094
2201,75657
2201,83790
2204,1847
2205,8766
2206,9901
2206,30175
2207,68133
2207,78228
2207,90255
2207,97722
2211,68650
2211,71135
2214,80367
2216,94327
2218,49209
2218,60336
2222,83838
2224,14061
2224,16384
2224,29488
2224,60488
2224,67664
2224,68374
2229,9957
2231,28468
2231,53472
2231,84654
2233,91425
2238,45277
2241,23363
2241,26975
2242,49688
2242,97787
2244,78764
2245,5431
2246,2661
2246,38424
2249,13237
2249,72179
2252,18486
2252,56543
2254,79119
2257,9488
2257,74695
2259,22167
2259,68761
2260,26740
2260,58483
2260,68448
2260,97289
2261,38373
2261,55896
2261,85050
2261,96100
2262,28175
2262,32330
2262,41989
2262,66568
2265,34891
2265,64246
2265,69611
2265,87254
2265,91156
2265,94094
2267,43785
2267,61279
2267,65273
2267,91638
2270,10831
2270,30656
2273,9054
2279,6929
2279,11554
2279,17179
2279,70530
2280,4267
2280,40556
2282,50057
2285,45353
2289,5578
2289,16007
2291,62408
2295,86903
2296,69066
2298,77157
2300,91461
2309,37968
2309,40446
2309,41281
2309,53527
2309,55349
2309,85400
2309,87345
2311,21367
2311,51578
2311,51690
2311,63985
2311,65573
2311,73920
2311,79289
2311,83214
2311,83225
2311,83708
2311,85260
2311,86195
2311,88464
2311,98159
2311,98161
2314,55319
2315,86293
2316,24846
2317,9328
2317,47703
2317,66084
2317,76753
2318,14982
2318,30636
2318,33045
2318,34405
2318,43526
2318,45232
2318,60018
2318,60051
2318,60571
2318,67486
2318,67690
2325,37080
2326,39607
2326,48201
2327,3522
2329,9437
2329,18043
2329,18150
2329,47257
2329,51376
2329,69389
2329,71763
2329,83319
2329,89467
2329,90324
2329,96052
2333,22884
2333,89864
2335,25073
2335,78006
2335,95039
2341,6160
2341,18107
2341,35084
2341,69451
2343,28715
2344,67144
2344,78976
2344,89160
2347,31341
2347,34455
2347,52941
2348,26243
2349,33549
2349,50095
2350,42369
2353,4802
2354,4897
2354,16652
2354,17625
2354,24957
2354,30607
2354,32485
2354,41635
2354,44953
2354,46386
2354,61828
2354,64852
2354,69070
2354,95292
2354,96247
2355,32099
2356,33103
2360,2037
2360,6280
2360,38198
2360,83178
2362,87965
2365,18759
2365,70318
2369,11055
2369,21927
2372,68483
2372,91031
2373,25350
2373,81580
2373,91662
2375,9794
2375,94728
2378,65542
2382,37346
2383,36884
2383,42608
2383,43837
2383,50460
2383,69860
2383,82726
2390,31341
2390,60941
2392,9710
2392,33639
2392,41701
2392,56769
2392,56928
2392,64880
2392,66544
2392,71075
2392,71190
2392,71205
2392,87122
2392,89127
2393,70560
2394,20815
2394,58411
2394,97500
2395,35524
2395,44504
2395,73293
2395,89956
2397,46707
2397,54409
2397,67462
2397,93138
2398,9658
2398,91517
2399,23017
2399,67359
2400,20762
2400,36940
2400,43211
2400,79868
2401,13438
2401,69258
2401,71683
2401,86361
2401,87999
2402,3280
2403,54075
2404,43398
2404,83142
2406,9555
2407,96267
2409,68540
2409,81241
2409,90738
2409,94272
2410,3112
2410,5836
2410,53704
2410,86120
2411,780
2411,1916
2411,3767
2411,4213
2411,5917
2411,6205
2411,6593
2411,6724
2411,7460
2411,7612
2411,7652
2411,9698
2411,9963
2411,11244
2411,11444
2411,13190
2411,13498
2411,13842
2411,14021
2411,19070
2411,19709
2411,20321
2411,20765
2411,21697
2411,22667
2411,24504
2411,25033
2411,25149
2411,25402
2411,25779
2411,26721
2411,28683
2411,30442
2411,30592
2411,30834
2411,31691
2411,31926
2411,31985
2411,37394
2411,37736
2411,38417
2411,40355
2411,40478
2411,41051
2411,43774
2411,44420
2411,45861
2411,47518
2411,48435
2411,50724
2411,51414
2411,51595
2411,52361
2411,52534
2411,53450
2411,53624
2411,53979
2411,54066
2411,56395
2411,56442
2411,57131
2411,58516
2411,58657
2411,58710
2411,59422
2411,60208
2411,60660
2411,61527
2411,61584
2411,62006
2411,62153
2411,63453
2411,66419
2411,66661
2411,68700
2411,68790
2411,69013
2411,70102
2411,70550
2411,70868
2411,72794
2411,75627
2411,75911
2411,77192
2411,77720
2411,79670
2411,80208
2411,81589
2411,82276
2411,82606
2411,82906
2411,83608
2411,84720
2411,87048
2411,88998
2411,90020
2411,90111
2411,90216
2411,90594
2411,91141
2411,91364
2411,92383
2411,94220
2411,94545
2411,96392
2411,96835
2411,99252
2411,99877
2412,33924
2422,19280
2429,13927
2429,90874
2431,32631
2431,42668
2431,66074
2433,37504
2436,27514
2436,73488
2438,46979
2438,59445
2438,92628
2439,47157
2440,8621
2440,16676
2440,36724
2440,43781
2443,29637
2444,513
2444,97040
2447,42249
2447,43517
2447,53828
2452,44169
2453,19775
2453,76670
2455,14797
2457,43866
2457,68861
2457,73820
2457,88768
2458,14125
2458,62903
2458,63138
2458,90409
2463,50953
2465,54198
2467,3222
2467,7716
2467,8646
2467,20729
2467,77455
2467,78375
2467,94998
2470,14078
2470,19823
2470,75345
2470,85503
2470,89067
2475,5619
2480,78545
2481,10704
2484,40731
2484,98482
2486,76584
2490,788
2493,70744
2498,1156
2498,3022
2498,31418
2498,60089
2498,70159
2498,73057
2501,70734
2502,97590
2503,21880
2505,30656
2510,45281
2525,34826
2526,23758
2526,26429
2526,31569
2526,35581
2526,44966
2526,82379
2528,51438
2531,11669
2531,22884
2531,29641
2531,33332
2531,51559
2531,60825
2531,74496
2531,76447
2531,95322
2531,95436
2532,10628
2532,12766
2533,57991
2536,60111
2536,66341
2536,73956
2536,76311
2536,80321
2536,82963
2538,88402
2539,15008
2539,17391
2539,47297
2539,75741
2539,76122
2539,90771
2541,37349
2541,77424
2542,33752
2542,49147
2542,86083
2546,16256
2547,12591
2547,25474
2548,13763
2548,17835
2548,35919
2552,14948
2554,21332
2557,17841
2557,54178
2560,36717
2560,77112
2566,88006
2567,61590
2570,64873
2574,15365
2574,51168
2575,9658
2577,32947
2579,57412
2582,7571
2582,37202
2582,65642
2582,87352
2584,22614
2584,57220
2588,28426
2588,85040
2589,77344
2592,4271
2592,56642
2595,62874
2595,82000
2597,2566
2597,38468
2597,54951
2598,59305
2598,76603
2598,96147
2600,13813
2600,17465
2600,29265
2600,47034
2600,51083
2600,56928
2600,66948
2604,2337
2605,7987
2605,34157
2605,40878
2605,47130
2605,54857
2605,82366
2605,94052
2609,41987
2610,29822
2610,37015
2610,47753
2612,82041
2612,94763
2614,9835
2614,13128
2614,20802
2614,84386
2614,87268
2616,29030
2616,41729
2619,79294
2620,70104
2621,12586
2621,69580
2627,37920
2629,4087
2629,11026
2629,19262
2629,28128
2629,55170
2629,64700
2629,83918
2633,20845
2633,23523
2634,39248
2634,49613
2635,37756
2635,97160
2637,65978
2638,58070
2639,71251
2640,23738
2640,64834
2641,18507
2644,25415
2645,2252
2645,21801
2645,26056
2645,30854
2645,60276
2645,65977
2647,30272
2647,71786
2647,81534
2653,28624
2663,1383
2663,5239
2663,45369
2663,70502
2668,16294
2670,76659
2673,26495
2674,40791
2674,62580
2674,63232
2675,30833
2676,4324
2676,46110
2678,5247
2678,9000
2679,12069
2680,38230
2680,51558
2680,77710
2681,87951
2683,6123
2684,30080
2686,354
2686,10577
2686,11006
2686,17106
2686,31209
2686,37407
2686,39059
2686,45319
2686,49018
2686,69903
2686,71680
2686,76985
2689,41318
2692,95902
2693,45586
2693,72612
2693,83853
2697,4849
2698,28927
2699,92428
2700,3882
2700,35675
2701,12504
2701,63790
2701,81809
2703,96281
2705,23753
2705,25219
2705,37161
2705,62355
2705,83618
2706,34666
2706,45980
2706,58519
2706,64110
2707,87624
2708,5921
2708,6619
2708,37973
2708,38776
2708,49088
2708,56869
2708,67389
2708,67978
2708,70777
2710,14038
2710,15719
2710,45306
2710,50034
2710,52711
2710,52850
2710,55606
2710,71945
2710,86545
2712,94457
2714,93930
2716,25758
2717,16135
2717,19643
2717,22233
2717,63072
2717,73097
2717,87868
2718,26570
2718,63097
2718,69413
2718,90143
2719,46029
2719,49134
2719,72850
2720,75762
2720,81387
2721,21466
2721,69682
2723,94034
2725,58169
2729,6143
2729,9623
2729,21760
2729,25164
2729,41209
2729,77817
2729,94306
2732,83334
2733,68434
2733,77585
2734,40002
2735,1658
2735,80474
2735,93300
2736,35698
2736,49049
2736,50842
2736,59421
2736,60546
2736,66942
2736,86223
2736,99386
2737,18008
2737,23289
2737,37876
2737,42512
2737,68727
2741,11893
2741,79749
2741,89145
2742,72615
2744,7957
2747,11302
2747,35131
2752,80033
2755,42112
2755,61006
2755,74445
2755,75148
2755,80559
2756,69245
2757,9330
2757,12624
2757,15305
2757,21059
2757,24134
2757,33932
2757,44062
2757,47873
2757,55888
2757,58414
2757,77115
2758,40818
2759,1227
2759,42635
2759,54562
2759,76226
2759,89936
2760,36455
2765,13940
2765,16983
2765,36286
2765,41825
2765,46785
2765,47651
2766,43601
2766,97299
2768,5430
2775,82904
2775,87493
2777,15990
2777,91267
2777,98976
2778,92899
2780,46184
2783,16745
2784,1018
2784,34038
2784,76543
2785,59389
2785,93873
2788,20444
2789,41657
2790,13367
2790,18337
2790,24123
2790,37700
2790,64215
2790,74850
2790,81328
2790,86695
2791,17529
2791,67984
2791,70250
2791,74659
2792,63810
2792,63943
2793,14226
2794,74903
2800,97113
2803,79298
2804,35496
2804,52332
2804,54938
2804,89567
2804,94835
2805,6382
2807,31353
2807,44556
2807,62517
2807,73520
2807,74097
2807,74719
2811,19051
2813,13161
2813,62386
2813,83327
2813,93560
2816,40067
2820,69655
2820,92428
2820,94933
2821,4496
2821,5559
2829,61864
2830,56591
2831,55153
2831,99517
2834,31878
2834,57796
2834,69735
2838,8998
2838,34020
2838,36078
2838,60951
2838,65852
2838,83749
2840,10815
2850,33126
2852,88326
2853,7619
2856,25818
2858,5867
2858,21997
2859,10905
2860,50495
2860,64601
2861,7926
2861,70846
2863,11923
2863,13355
2863,18749
2863,68690
2863,70259
2866,6498
2868,32848
2871,9830
2871,19304
2871,20706
2871,52393
2872,26136
2872,42014
2872,46384
2872,63042
2872,72722
2873,51440
2873,56036
2873,73226
2873,91629
2873,97032
2874,72834
2875,60755
2876,1407
2876,3376
2876,5360
2876,5601
2876,6462
2876,11152
2876,14194
2876,15709
2876,16019
2876,16078
2876,22926
2876,33439
2876,33797
2876,36998
2876,40413
2876,49655
2876,57050
2876,59167
2876,60978
2876,67106
2876,70462
2876,72313
2876,73535
2876,73667
2876,74155
2876,76823
2876,84005
2876,85145
2876,90689
2876,92034
2876,92731
2876,95590
2876,96729
2876,98795
2878,57200
2878,59355
2881,12035
2881,47084
2881,48553
2881,72519
2883,30713
2886,32269
2887,55992
2888,5413
2889,45519
2889,60343
2889,95062
2893,29280
2893,57927
2893,59741
2893,99594
2893,99619
2894,41
2894,7588
2894,10991
2894,11408
2894,12747
2894,34477
2894,52234
2894,53660
2894,66592
2894,73687
2896,31824
2897,64789
2897,82424
2897,93909
2898,77729
2901,8161
2903,33984
2903,73488
2904,20905
2905,9139
2905,16933
2905,25777
2905,36100
2905,63872
2905,79614
2910,22669
2910,24998
2910,25002
2910,40977
2910,74177
2910,96431
2911,12152
2911,22557
2911,28382
2911,88766
2913,63606
2913,91247
2915,79349
2920,2019
2924,36058
2924,85898
2925,3561
2925,34571
2925,36860
2925,75664
2925,85305
2925,88519
2925,90140
2925,93208
2925,97041
2925,97602
2926,41548
2926,90792
2926,99246
2928,73168
2928,96271
2931,18358
2931,50491
2931,93549
2932,94585
2933,28210
2935,20313
2935,67120
2935,89991
2936,30811
2940,60116
2942,20892
2942,51274
2942,87509
2945,18069
2945,60683
2946,819
2947,91691
2948,29994
2949,44074
2950,47077
2950,69323
2950,91154
2951,59068
2953,323
2955,9130
2955,53704
2955,67173
2955,70360
2955,77192
2955,81353
2958,61510
2958,79013
2961,10259
2961,71184
2961,71319
2962,76522
2963,39290
2966,31143
2966,71031
2966,72156
2966,76359
2967,9934
2967,45514
2967,76423
2969,32560
2974,3451
2974,6029
2974,89228
2976,3538
2976,35184
2976,41377
2977,72472
2978,1102
2978,11309
2978,64402
2981,19565
2982,47955
2984,13727
2984,18860
2984,22758
2984,31177
2984,57618
2984,82366
2984,87107
2985,60199
2985,81743
2989,61234
2989,86797
2990,34368
2990,67369
2994,72443
2999,41024
2999,52168
3000,14614
3000,54014
3001,5109
3001,34633
3001,48588
3001,76269
3003,11599
3004,32031
3004,67900
3005,61407
3006,65579
3014,81295
3018,10450
3018,40666
3018,46127
3018,80442
3018,81173
3018,94434
3018,98034
3022,37411
3022,98153
3023,50715
3023,58972
3023,99282
3025,61717
3025,71526
3026,7762
3026,55016
3028,33719
3028,63066
3028,76641
3029,2493
3029,82494
3030,7302
3030,32014
3030,49741
3030,89101
3031,11636
3031,57889
3031,58592
3031,67698
3032,30825
3032,79052
3032,98081
3034,25012
3037,32319
3040,10900
3040,16929
3040,25844
3040,42119
3040,77241
3041,2700
3041,17829
3041,64284
3041,69162
3041,78022
3045,5879
3045,67941
3045,97288
3047,11335
3047,58612
3047,69907
3047,78429
3049,15355
3049,79190
3051,7370
3051,14234
3056,16125
3056,72834
3057,98799
3060,39758
3064,27539
3064,58827
3064,60343
3064,80028
3064,88354
3065,60313
3065,61852
3066,21324
3066,35246
3066,93285
3068,57657
3068,59383
3068,73955
3069,36855
3069,58367
3069,73228
3070,46854
3071,74365
3071,95488
3072,57193
3075,58602
3075,60358
3075,77943
3078,93544
3079,69237
3092,51985
3093,9131
3093,49120
3093,79016
3096,61279
3097,73590
3098,64568
3099,52193
3100,61367
3102,90008
3104,5381
3104,44827
3108,24727
3108,62013
3108,84416
3110,20293
3113,6837
3113,66256
3113,88747
3114,84892
3115,69580
3116,15373
3116,24860
3116,79513
3116,86210
3117,24042
3117,28427
3117,92087
3118,85063
3119,67338
3122,44752
3122,68297
3127,20461
3127,86134
3128,30054
3128,36406
3129,61044
3130,44054
3130,49397
3130,87007
3130,90382
3131,53343
3131,97560
3132,38898
3132,41666
3132,44699
3133,19374
3134,88617
3137,84165
3137,84341
3137,90232
3137,93656
3138,7571
3143,80178
3148,13216
3148,25619
3148,62526
3148,82103
3148,96877
3149,61004
3149,82203
3150,33167
3152,9958
3152,15031
3157,11167
3157,34429
3157,35630
3157,45828
3157,86695
3157,93451
3158,69294
3160,91151
3163,729
3163,5549
3163,70985
3165,2757
3165,9091
3165,11961
3165,14752
3165,19246
3165,29682
3165,33760
3165,34438
3165,35995
3165,62518
3165,62759
3165,64667
3165,70655
3165,73952
3165,90050
3165,95013
3165,96375
3165,96773
3166,23371
3166,25454
3166,43984
3166,57245
3173,59364
3175,59664
3180,17301
3180,21991
3180,31881
3180,33297
3180,63391
3180,89508
3188,6216
3188,82289
3189,48281
3189,58515
3189,80625
3191,60593
3191,88044
3192,52134
3193,35153
3194,4563
3194,11238
3194,15083
3194,41693
3194,82732
3196,28460
3196,80073
3198,59093
3199,65260
3199,80636
3200,77779
3200,94632
3207,86232
3209,32272
3209,85007
3211,5130
3211,52134
3212,12774
3213,32079
3213,59710
3213,66578
3214,57588
3216,57738
3219,18233
3219,31308
3219,44612
3219,52577
3219,60917
3219,75508
3219,84016
3220,66215
3222,7536
3222,32432
3222,47242
3222,52261
3222,69385
3222,82126
3223,35278
3225,1751
3225,20103
3225,44271
3225,57627
3225,73523
3225,74683
3225,85697
3225,89756
3226,77211
3230,9658
3230,22196
3230,30589
3230,31086
3230,33485
3230,38591
3230,39021
3230,46546
3230,51083
3230,67901
3230,71312
3230,72527
3230,72664
3232,61014
3232,61288
3235,87662
3236,23468
3238,56851
3239,16852
3239,61774
3240,50655
3243,35524
3243,44504
3243,55714
3244,935
3244,4743
3244,99079
3246,54618
3246,90440
3247,19349
3247,19847
3247,29603
3247,33722
3247,38354
3247,46702
3247,73418
3247,91920
3248,25685
